"1989"	"..Meremäe rural municipality"	1659	0	320	930	409	78.4
"1989"	"..Misso rural municipality"	1086	0	186	633	267	71.6
"1989"	"..Mõniste rural municipality"	1328	0	284	794	250	67.3
"1989"	"..Rõuge rural municipality"	2317	0	494	1291	532	79.5
"1989"	"..Sõmerpalu rural municipality"	2194	0	570	1248	376	75.8
"1989"	"..Urvaste rural municipality"	1700	0	405	960	335	77.1
"1989"	"..Varstu rural municipality"	1487	0	342	852	293	74.5
"1989"	"..Vastseliina rural municipality"	2509	0	525	1488	496	68.6
"1989"	"..Võru rural municipality"	5004	0	1092	3280	632	52.6
"1989"	"County unknown"	..	..	..	..	..	..
"2000"	"Harju county"	536470	0	94160	369940	72370	45.0
"2000"	"..Keila city"	10100	0	2020	7030	1050	43.5
"2000"	"..Loksa city"	3730	0	700	2620	410	42.5
"2000"	"..Maardu city"	18020	0	3540	13350	1130	35.6
"2000"	"..Paldiski city"	4550	0	930	3200	420	42.2
"2000"	"..Saue city"	5280	0	950	3770	560	40.3
"2000"	"..Tallinn"	402390	0	67800	276010	58580	45.8
"2000"	"..Aegviidu rural municipality"	1010	0	..	..	..	62.4
"2000"	"..Anija rural municipality"	6780	0	1410	4440	930	52.0
"2000"	"..Harku rural municipality"	7100	0	1380	5100	620	38.7
"2000"	"..Jõelähtme rural municipality"	5610	0	1160	3900	550	44.0
"2000"	"..Keila rural municipality"	4100	0	830	2820	450	45.9
"2000"	"..Kernu rural municipality"	1800	0	360	1150	290	56.4
"2000"	"..Kiili rural municipality"	2500	0	560	1680	260	48.6
"2000"	"..Kose rural municipality"	6230	0	1350	4130	750	50.3
"2000"	"..Kuusalu rural municipality"	6900	0	1340	4610	950	49.6
"2000"	"..Kõue rural municipality*"	1800	0	420	1110	270	62.2
"2000"	"..Nissi rural municipality"	3610	0	760	2350	500	54.1
"2000"	"..Padise rural municipality"	1890	0	400	1200	290	57.1
"2000"	"..Raasiku rural municipality"	4700	0	960	3100	640	51.0
"2000"	"..Rae rural municipality"	8570	0	1740	6080	750	40.9
"2000"	"..Saku rural municipality"	7850	0	1640	5360	850	46.8
"2000"	"..Saue rural municipality"	7830	0	1540	5550	740	41.2
"2000"	"..Vasalemma rural municipality"	5580	0	570	4640	370	19.8
"2000"	"..Viimsi rural municipality"	8540	0	1650	6120	770	39.7
"2000"	"Hiiu county"	10000	0	1870	6600	1530	51.5
"2000"	"..Kärdla city*"	3620	0	660	2370	590	50.4
"2000"	"..Emmaste rural municipality"	1220	0	250	750	220	63.5
"2000"	"..Hiiu rural municipality"	.	.	.	.	.	.
"2000"	"..Kõrgessaare rural municipality*"	1310	0	220	880	210	53.0
"2000"	"..Käina rural municipality"	2140	0	410	1470	260	47.3
"2000"	"..Pühalepa rural municipality"	1710	0	330	1130	250	50.1
"2000"	"Ida-Viru county"	183850	0	27660	127020	29170	44.7
"2000"	"..Kiviõli city"	7560	0	1030	4980	1550	52.1
"2000"	"..Kohtla-Järve city"	48800	0	7320	33990	7490	43.6
"2000"	"..Narva city"	70320	0	10690	50010	9620	40.4
"2000"	"..Narva-Jõesuu city"	3060	0	430	2020	610	52.5
"2000"	"..Püssi city*"	1910	0	340	1350	220	42.2
"2000"	"..Sillamäe city"	17540	0	2700	12110	2730	45.0
"2000"	"..Alajõe rural municipality"	420	0	..	..	..	65.3
"2000"	"..Aseri rural municipality"	2390	0	330	1630	430	48.1
"2000"	"..Avinurme rural municipality"	1630	0	300	990	340	64.9
"2000"	"..Iisaku rural municipality"	1580	0	300	960	320	64.6
"2000"	"..Illuka rural municipality"	1150	0	140	710	300	60.5
"2000"	"..Jõhvi rural municipality"	14190	0	1980	9380	2830	51.2
"2000"	"..Kohtla rural municipality"	1540	0	230	1060	250	45.3
"2000"	"..Kohtla-Nõmme rural municipality"	1220	0	160	730	330	67.3
"2000"	"..Lohusuu rural municipality"	930	0	..	..	..	55.1
"2000"	"..Lüganuse rural municipality"	1390	0	180	910	300	52.8
"2000"	"..Maidla rural municipality*"	800	0	..	..	..	58.7
"2000"	"..Mäetaguse rural municipality"	1660	0	260	1090	310	52.6
"2000"	"..Sonda rural municipality"	1080	0	150	700	230	54.0
"2000"	"..Toila rural municipality"	2370	0	450	1590	330	48.5
"2000"	"..Tudulinna rural municipality"	660	0	..	..	..	75.1
"2000"	"..Vaivara rural municipality"	1650	0	220	1060	370	58.4
"2000"	"Jõgeva county"	38760	0	7090	25630	6040	51.2
"2000"	"..Jõgeva city"	6570	0	1300	4460	810	46.8
"2000"	"..Mustvee city"	1780	0	290	1180	310	50.5
"2000"	"..Põltsamaa city"	4910	0	830	3190	890	53.7
"2000"	"..Jõgeva rural municipality"	5420	0	1000	3640	780	49.8
"2000"	"..Kasepää rural municipality"	1460	0	220	980	260	50.1
"2000"	"..Pajusi rural municipality"	1550	0	320	990	240	56.5
"2000"	"..Pala rural municipality"	1410	0	230	900	280	55.2
"2000"	"..Palamuse rural municipality"	2550	0	460	1720	370	48.3
"2000"	"..Puurmani rural municipality"	1900	0	400	1220	280	54.9
"2000"	"..Põltsamaa rural municipality"	4800	0	850	3230	720	48.6
"2000"	"..Saare rural municipality"	1460	0	280	890	290	64.3
"2000"	"..Tabivere rural municipality"	2540	0	480	1680	380	52.5
"2000"	"..Torma rural municipality"	2410	0	430	1550	430	55.0
"2000"	"Järva county"	38130	0	6870	25540	5720	49.3
"2000"	"..Paide city"	9920	0	1670	6990	1260	41.9
"2000"	"..Albu rural municipality"	1470	0	300	970	200	51.8
"2000"	"..Ambla rural municipality"	2450	0	460	1570	420	53.8
"2000"	"..Imavere rural municipality"	1060	0	250	690	120	55.0
"2000"	"..Järva-Jaani rural municipality"	1900	0	340	1220	340	56.0
"2000"	"..Kareda rural municipality"	910	0	..	..	..	56.2
"2000"	"..Koeru rural municipality"	2660	0	490	1650	520	59.4
"2000"	"..Koigi rural municipality"	1200	0	200	780	220	55.1
"2000"	"..Paide rural municipality"	1870	0	370	1240	260	49.9
"2000"	"..Roosna-Alliku rural municipality"	1290	0	260	830	200	50.7
"2000"	"..Türi rural municipality"	11900	0	2050	7970	1880	50.5
"2000"	"..Väätsa rural municipality"	1500	0	310	1050	140	43.1
"2000"	"Lääne county"	29610	0	5250	20010	4350	48.0
"2000"	"..Haapsalu city"	12560	0	2050	8700	1810	44.4
"2000"	"..Hanila rural municipality"	1830	0	300	1200	330	52.1
"2000"	"..Kullamaa rural municipality"	1510	0	210	1050	250	44.1
"2000"	"..Lihula rural municipality"	2910	0	550	1890	470	53.6
"2000"	"..Lääne-Nigula rural municipality"	.	.	.	.	.	.
"2000"	"..Martna rural municipality"	1060	0	190	670	200	59.0
"2000"	"..Noarootsi rural municipality"	790	0	..	..	..	50.6
"2000"	"..Nõva rural municipality"	490	0	..	..	..	52.7
"2000"	"..Oru rural municipality*"	1030	0	200	660	170	57.1
"2000"	"..Ridala rural municipality"	3160	0	670	2130	360	48.1
"2000"	"..Risti rural municipality*"	960	0	160	600	200	61.3
"2000"	"..Taebla rural municipality*"	3030	0	640	2070	320	45.7
"2000"	"..Vormsi rural municipality"	280	0	..	..	..	47.7
"2000"	"Lääne-Viru county"	71580	0	13170	47480	10930	50.8
"2000"	"..Kunda city"	4020	0	670	2670	680	50.4
"2000"	"..Rakvere city"	17700	0	2960	12000	2740	47.8
"2000"	"..Haljala rural municipality"	2930	0	620	2000	310	47.4
"2000"	"..Kadrina rural municipality"	5340	0	1050	3600	690	48.7
"2000"	"..Laekvere rural municipality"	1940	0	400	1220	320	56.6
"2000"	"..Rakke rural municipality"	2100	0	410	1270	420	66.0
"2000"	"..Rakvere rural municipality"	2360	0	460	1630	270	45.2
"2000"	"..Rägavere rural municipality"	1040	0	210	650	180	60.7
"2000"	"..Sõmeru rural municipality"	4060	0	790	2800	470	45.6
"2000"	"..Tamsalu rural municipality"	4840	0	950	3140	750	53.9
"2000"	"..Tapa rural municipality"	9970	0	1780	6510	1680	53.3
"2000"	"..Vihula rural municipality"	2130	0	380	1310	440	62.0
"2000"	"..Vinni rural municipality"	5910	0	1130	3950	830	49.1
"2000"	"..Viru-Nigula rural municipality"	1460	0	270	950	240	53.3
"2000"	"..Väike-Maarja rural municipality"	5780	0	1090	3780	910	51.9
"2000"	"Põlva county"	32250	0	5540	21000	5710	53.6
"2000"	"..Põlva city*"	6450	0	1250	4580	620	40.8
"2000"	"..Ahja rural municipality"	1180	0	210	720	250	64.1
"2000"	"..Kanepi rural municipality"	2710	0	400	1730	580	56.0
"2000"	"..Kõlleste rural municipality"	1040	0	160	660	220	56.6
"2000"	"..Laheda rural municipality"	1390	0	260	890	240	57.4
"2000"	"..Mikitamäe rural municipality"	1230	0	150	720	360	70.3
"2000"	"..Mooste rural municipality"	1640	0	270	1090	280	50.2
"2000"	"..Orava rural municipality"	920	0	..	..	..	73.1
"2000"	"..Põlva rural municipality"	3970	0	680	2650	640	49.9
"2000"	"..Räpina rural municipality"	5720	0	960	3700	1060	54.9
"2000"	"..Valgjärve rural municipality"	1610	0	310	990	310	61.9
"2000"	"..Vastse-Kuuste rural municipality"	1270	0	220	810	240	55.8
"2000"	"..Veriora rural municipality"	1690	0	270	1040	380	60.2
"2000"	"..Värska rural municipality"	1430	0	250	880	300	64.6
"2000"	"Pärnu county"	93020	0	16350	61850	14820	50.4
"2000"	"..Pärnu city"	46630	0	7490	31480	7660	48.0
"2000"	"..Sindi city"	4260	0	700	2820	740	51.4
"2000"	"..Are rural municipality"	1370	0	290	900	180	53.6
"2000"	"..Audru rural municipality"	4950	0	990	3300	660	49.9
"2000"	"..Halinga rural municipality"	3610	0	680	2400	530	50.1
"2000"	"..Häädemeeste rural municipality"	3250	0	660	2060	530	57.9
"2000"	"..Kaisma rural municipality*"	590	0	..	..	..	55.9
"2000"	"..Kihnu rural municipality"	500	0	..	..	..	56.8
"2000"	"..Koonga rural municipality"	1400	0	270	910	220	52.4
"2000"	"..Lavassaare rural municipality*"	560	0	..	..	..	61.9
"2000"	"..Paikuse rural municipality"	2910	0	580	2030	300	43.2
"2000"	"..Saarde rural municipality"	5470	0	1020	3450	1000	58.5
"2000"	"..Sauga rural municipality"	2570	0	480	1790	300	43.9
"2000"	"..Surju rural municipality"	1060	0	220	660	180	63.3
"2000"	"..Tahkuranna rural municipality"	2060	0	380	1390	290	46.7
"2000"	"..Tootsi rural municipality"	1090	0	..	..	..	60.8
"2000"	"..Tori rural municipality"	2650	0	520	1760	370	53.0
"2000"	"..Tõstamaa rural municipality"	1690	0	340	1070	280	58.1
"2000"	"..Varbla rural municipality"	1070	0	180	690	200	57.3
"2000"	"..Vändra rural municipality*"	2630	0	550	1680	400	56.8
"2000"	"..Vändra rural municipality (town)"	2700	0	540	1730	430	54.7
"2000"	"Rapla county"	38190	0	7100	25460	5630	50.0
"2000"	"..Juuru rural municipality"	1640	0	340	1060	240	55.3
"2000"	"..Järvakandi rural municipality"	1590	0	240	990	360	59.7
"2000"	"..Kaiu rural municipality"	1700	0	370	1100	230	54.1
"2000"	"..Kehtna rural municipality"	5290	0	1030	3570	690	47.9
"2000"	"..Kohila rural municipality"	6090	0	1100	4050	940	49.9
"2000"	"..Käru rural municipality"	750	0	..	..	..	58.7
"2000"	"..Märjamaa rural municipality"	7720	0	1450	5070	1200	51.9
"2000"	"..Raikküla rural municipality"	1850	0	360	1200	290	54.6
"2000"	"..Rapla rural municipality"	9700	0	1730	6710	1260	45.7
"2000"	"..Vigala rural municipality"	1860	0	340	1250	270	48.3
"2000"	"Saare county"	35850	0	6320	23700	5830	51.3
"2000"	"..Kuressaare city"	14860	0	2610	10290	1960	44.6
"2000"	"..Kaarma rural municipality*"	3950	0	750	2700	500	46.1
"2000"	"..Kihelkonna rural municipality"	980	0	..	..	..	61.5
